accuracy_delta,accuracy_safe,all_safe,best_low_cost_accuracy_delta,best_low_cost_brier_delta,best_low_cost_cost,best_low_cost_ece_delta,best_low_cost_policy,best_safe_accuracy_delta,best_safe_brier_delta,best_safe_cost,best_safe_ece_delta,best_safe_policy,branch_accuracy,brier,brier_delta,calibration_safe,cost_budget,dense_recompute_rate,ece,ece_delta,low_cost,lowest_cost_safe_cost,lowest_cost_safe_policy,mechanism,nll,nll_delta,policy,row_type,safe_policy_count
,,,0.072751,-0.040653,0.236773,0.024656,edge_catch_heavy=fewshot_learned_p0.08; edge_high_force=source_learned_p0.12; no_catch=source_learned_p0.08,0.0291,-0.030758,0.247355,-0.001652,edge_catch_heavy=wpu_sparse; edge_high_force=fewshot_learned_p0.01; no_catch=wpu_sparse,0.510582,0.646535,,,0.25,0.0,0.201734,,,0.107143,edge_catch_heavy=wpu_sparse; edge_high_force=source_learned_p0.12; no_catch=wpu_sparse,,1.069807,,sparse_reference,summary,4
0.0,,,,,,,,,,,,,0.40873,0.666421,0.0,,,0.0,0.130788,0.0,,,,edge_catch_heavy,,,wpu_sparse,no_safe_candidate,
0.087301,,,,,,,,,,,,,0.65873,0.546258,-0.092275,,,0.742064,0.191554,-0.004957,,,,edge_high_force,,,fewshot_learned_p0.01,mechanism_safe_best,
0.0,,,,,,,,,,,,,0.551587,0.634652,0.0,,,0.0,0.277903,0.0,,,,no_catch,,,wpu_sparse,no_safe_candidate,
0.047619,True,False,,,,,,,,,,,0.558201,0.623476,-0.023059,False,0.25,0.247354,0.221129,0.019395,True,,,,1.036914,-0.032893,edge_catch_heavy=fewshot_learned_p0.02; edge_high_force=wpu_sparse; no_catch=source_learned_p0.02,policy,
0.047619,True,False,,,,,,,,,,,0.558201,0.629928,-0.016608,False,0.25,0.198413,0.22335,0.021616,True,,,,1.046876,-0.022931,edge_catch_heavy=source_learned_p0.00; edge_high_force=wpu_sparse; no_catch=source_learned_p0.12,policy,
0.047619,True,False,,,,,,,,,,,0.558201,0.622836,-0.0237,False,0.25,0.186508,0.225261,0.023527,True,,,,1.03608,-0.033727,edge_catch_heavy=fewshot_learned_p0.12; edge_high_force=wpu_sparse; no_catch=source_learned_p0.01,policy,
0.047619,True,False,,,,,,,,,,,0.558201,0.619921,-0.026614,False,0.25,0.219577,0.227431,0.025697,True,,,,1.031802,-0.038005,edge_catch_heavy=wpu_sparse; edge_high_force=wpu_sparse; no_catch=fewshot_learned_p0.04,policy,
0.046297,True,False,,,,,,,,,,,0.556879,0.626765,-0.01977,False,0.25,0.150794,0.221925,0.020191,True,,,,1.04219,-0.027616,edge_catch_heavy=source_learned_p0.12; edge_high_force=wpu_sparse; no_catch=source_learned_p0.04,policy,
0.046296,True,False,,,,,,,,,,,0.556878,0.622173,-0.024363,False,0.25,0.236773,0.218133,0.016399,True,,,,1.035051,-0.034755,edge_catch_heavy=fewshot_learned_p0.04; edge_high_force=wpu_sparse; no_catch=source_learned_p0.01,policy,
0.046296,True,False,,,,,,,,,,,0.556878,0.613369,-0.033167,False,0.25,0.247355,0.218339,0.016605,True,,,,1.026,-0.043807,edge_catch_heavy=fewshot_learned_p0.12; edge_high_force=fewshot_learned_p0.04; no_catch=wpu_sparse,policy,
0.046296,True,False,,,,,,,,,,,0.556878,0.615513,-0.031023,False,0.25,0.206349,0.219995,0.018261,True,,,,1.028826,-0.04098,edge_catch_heavy=fewshot_learned_p0.12; edge_high_force=fewshot_learned_p0.08; no_catch=wpu_sparse,policy,
0.046296,True,False,,,,,,,,,,,0.556878,0.622279,-0.024256,False,0.25,0.222222,0.221485,0.019751,True,,,,1.035566,-0.03424,edge_catch_heavy=source_learned_p0.08; edge_high_force=wpu_sparse; no_catch=source_learned_p0.01,policy,
0.046296,True,False,,,,,,,,,,,0.556878,0.621752,-0.024783,False,0.25,0.203704,0.2222,0.020466,True,,,,1.034532,-0.035274,edge_catch_heavy=fewshot_learned_p0.12; edge_high_force=wpu_sparse; no_catch=source_learned_p0.00,policy,
0.046296,True,False,,,,,,,,,,,0.556878,0.618855,-0.027681,False,0.25,0.248677,0.222426,0.020692,True,,,,1.030229,-0.039578,edge_catch_heavy=wpu_sparse; edge_high_force=wpu_sparse; no_catch=fewshot_learned_p0.02,policy,
0.046296,True,False,,,,,,,,,,,0.556878,0.628034,-0.018501,False,0.25,0.108466,0.223725,0.021991,True,,,,1.043457,-0.02635,edge_catch_heavy=fewshot_learned_p0.12; edge_high_force=wpu_sparse; no_catch=source_learned_p0.08,policy,
0.046296,True,False,,,,,,,,,,,0.556878,0.624648,-0.021887,False,0.25,0.162698,0.225244,0.02351,True,,,,1.038651,-0.031156,edge_catch_heavy=fewshot_learned_p0.12; edge_high_force=wpu_sparse; no_catch=source_learned_p0.02,policy,
0.044974,True,False,,,,,,,,,,,0.555556,0.614671,-0.031865,False,0.25,0.165344,0.211067,0.009333,True,,,,1.026333,-0.043474,edge_catch_heavy=wpu_sparse; edge_high_force=source_learned_p0.12; no_catch=source_learned_p0.12,policy,
0.044974,True,False,,,,,,,,,,,0.555556,0.627371,-0.019164,False,0.25,0.15873,0.216597,0.014863,True,,,,1.042428,-0.027379,edge_catch_heavy=fewshot_learned_p0.04; edge_high_force=wpu_sparse; no_catch=source_learned_p0.08,policy,
0.044974,True,False,,,,,,,,,,,0.555556,0.627017,-0.019519,False,0.25,0.17328,0.217572,0.015838,True,,,,1.042612,-0.027195,edge_catch_heavy=source_learned_p0.04; edge_high_force=wpu_sparse; no_catch=source_learned_p0.08,policy,
0.044974,True,False,,,,,,,,,,,0.555556,0.623985,-0.02255,False,0.25,0.212963,0.218116,0.016382,True,,,,1.037622,-0.032185,edge_catch_heavy=fewshot_learned_p0.04; edge_high_force=wpu_sparse; no_catch=source_learned_p0.02,policy,
0.044974,True,False,,,,,,,,,,,0.555556,0.6299,-0.016635,False,0.25,0.206349,0.21841,0.016676,True,,,,1.045882,-0.023925,edge_catch_heavy=fewshot_learned_p0.00; edge_high_force=wpu_sparse; no_catch=source_learned_p0.12,policy,
0.044974,True,False,,,,,,,,,,,0.555556,0.621196,-0.025339,False,0.25,0.239418,0.218424,0.01669,True,,,,1.034019,-0.035788,edge_catch_heavy=source_learned_p0.08; edge_high_force=wpu_sparse; no_catch=source_learned_p0.00,policy,
0.044974,True,False,,,,,,,,,,,0.555556,0.623631,-0.022905,False,0.25,0.227513,0.219092,0.017358,True,,,,1.037806,-0.032001,edge_catch_heavy=source_learned_p0.04; edge_high_force=wpu_sparse; no_catch=source_learned_p0.02,policy,
0.044974,True,False,,,,,,,,,,,0.555556,0.627478,-0.019057,False,0.25,0.14418,0.219949,0.018215,True,,,,1.042943,-0.026864,edge_catch_heavy=source_learned_p0.08; edge_high_force=wpu_sparse; no_catch=source_learned_p0.08,policy,
0.044974,True,False,,,,,,,,,,,0.555556,0.624092,-0.022443,False,0.25,0.198413,0.221468,0.019734,True,,,,1.038137,-0.03167,edge_catch_heavy=source_learned_p0.08; edge_high_force=wpu_sparse; no_catch=source_learned_p0.02,policy,
0.044974,True,False,,,,,,,,,,,0.555556,0.630868,-0.015667,False,0.25,0.178571,0.222456,0.020722,True,,,,1.04822,-0.021586,edge_catch_heavy=source_learned_p0.01; edge_high_force=wpu_sparse; no_catch=source_learned_p0.12,policy,
0.044974,True,False,,,,,,,,,,,0.555556,0.625032,-0.021503,False,0.25,0.119048,0.224877,0.023143,True,,,,1.039289,-0.030518,edge_catch_heavy=wpu_sparse; edge_high_force=wpu_sparse; no_catch=fewshot_learned_p0.12,policy,
0.044974,True,False,,,,,,,,,,,0.555556,0.623262,-0.023273,False,0.25,0.160053,0.226076,0.024342,True,,,,1.036663,-0.033143,edge_catch_heavy=wpu_sparse; edge_high_force=wpu_sparse; no_catch=fewshot_learned_p0.08,policy,
0.044973,True,False,,,,,,,,,,,0.555555,0.614956,-0.031579,False,0.25,0.242064,0.216219,0.014485,True,,,,1.028313,-0.041494,edge_catch_heavy=source_learned_p0.08; edge_high_force=fewshot_learned_p0.08; no_catch=wpu_sparse,policy,
0.044973,True,False,,,,,,,,,,,0.555555,0.617105,-0.02943,False,0.25,0.17328,0.220103,0.018369,True,,,,1.03094,-0.038867,edge_catch_heavy=fewshot_learned_p0.12; edge_high_force=fewshot_learned_p0.12; no_catch=wpu_sparse,policy,
0.043651,True,False,,,,,,,,,,,0.554233,0.616442,-0.030093,False,0.25,0.223545,0.212975,0.011241,True,,,,1.029911,-0.039895,edge_catch_heavy=fewshot_learned_p0.04; edge_high_force=fewshot_learned_p0.12; no_catch=wpu_sparse,policy,
0.043651,True,False,,,,,,,,,,,0.554233,0.616087,-0.030448,False,0.25,0.238095,0.213951,0.012217,True,,,,1.030095,-0.039712,edge_catch_heavy=source_learned_p0.04; edge_high_force=fewshot_learned_p0.12; no_catch=wpu_sparse,policy,
0.043651,True,False,,,,,,,,,,,0.554233,0.616549,-0.029987,False,0.25,0.208995,0.216327,0.014593,True,,,,1.030426,-0.03938,edge_catch_heavy=source_learned_p0.08; edge_high_force=fewshot_learned_p0.12; no_catch=wpu_sparse,policy,
0.043651,True,False,,,,,,,,,,,0.554233,0.613809,-0.032727,False,0.25,0.206349,0.216985,0.015251,True,,,,1.026749,-0.043058,edge_catch_heavy=fewshot_learned_p0.08; edge_high_force=source_learned_p0.04; no_catch=wpu_sparse,policy,
0.043651,True,False,,,,,,,,,,,0.554233,0.623847,-0.022688,False,0.25,0.201058,0.218305,0.016571,True,,,,1.038119,-0.031688,edge_catch_heavy=source_learned_p0.12; edge_high_force=wpu_sparse; no_catch=source_learned_p0.01,policy,
0.042328,True,False,,,,,,,,,,,0.55291,0.616524,-0.030011,False,0.25,0.2209,0.213038,0.011304,True,,,,1.030865,-0.038942,edge_catch_heavy=source_learned_p0.12; edge_high_force=fewshot_learned_p0.08; no_catch=wpu_sparse,policy,
0.042328,True,False,,,,,,,,,,,0.55291,0.622764,-0.023772,False,0.25,0.218254,0.215244,0.01351,True,,,,1.036571,-0.033236,edge_catch_heavy=source_learned_p0.12; edge_high_force=wpu_sparse; no_catch=source_learned_p0.00,policy,
0.042328,True,False,,,,,,,,,,,0.55291,0.629046,-0.01749,False,0.25,0.123016,0.216769,0.015035,True,,,,1.045495,-0.024311,edge_catch_heavy=source_learned_p0.12; edge_high_force=wpu_sparse; no_catch=source_learned_p0.08,policy,
0.042328,True,False,,,,,,,,,,,0.55291,0.62566,-0.020876,False,0.25,0.177249,0.218288,0.016554,True,,,,1.040689,-0.029117,edge_catch_heavy=source_learned_p0.12; edge_high_force=wpu_sparse; no_catch=source_learned_p0.02,policy,
0.042328,True,False,,,,,,,,,,,0.55291,0.630696,-0.015839,False,0.25,0.187831,0.220434,0.0187,True,,,,1.047134,-0.022673,edge_catch_heavy=fewshot_learned_p0.01; edge_high_force=wpu_sparse; no_catch=source_learned_p0.12,policy,
0.042328,True,False,,,,,,,,,,,0.55291,0.630876,-0.01566,False,0.25,0.162698,0.223801,0.022067,True,,,,1.04829,-0.021517,edge_catch_heavy=source_learned_p0.02; edge_high_force=wpu_sparse; no_catch=source_learned_p0.12,policy,
0.041006,True,False,,,,,,,,,,,0.551588,0.630875,-0.01566,False,0.25,0.167989,0.216848,0.015114,True,,,,1.047456,-0.02235,edge_catch_heavy=fewshot_learned_p0.02; edge_high_force=wpu_sparse; no_catch=source_learned_p0.12,policy,
0.041005,True,False,,,,,,,,,,,0.551587,0.618116,-0.028419,False,0.25,0.187831,0.213147,0.011413,True,,,,1.032979,-0.036828,edge_catch_heavy=source_learned_p0.12; edge_high_force=fewshot_learned_p0.12; no_catch=wpu_sparse,policy,
0.041005,True,False,,,,,,,,,,,0.551587,0.616841,-0.029695,False,0.25,0.18254,0.216821,0.015087,True,,,,1.030582,-0.039224,edge_catch_heavy=fewshot_learned_p0.08; edge_high_force=source_learned_p0.08; no_catch=wpu_sparse,policy,
0.039683,True,False,,,,,,,,,,,0.550265,0.632047,-0.014488,False,0.25,0.083333,0.220963,0.019229,True,,,,1.049193,-0.020613,edge_catch_heavy=fewshot_learned_p0.12; edge_high_force=wpu_sparse; no_catch=source_learned_p0.12,policy,
0.03836,True,False,,,,,,,,,,,0.548942,0.621687,-0.024849,False,0.25,0.153439,0.212792,0.011058,True,,,,1.036765,-0.033042,edge_catch_heavy=fewshot_learned_p0.08; edge_high_force=source_learned_p0.12; no_catch=wpu_sparse,policy,
0.03836,True,False,,,,,,,,,,,0.548942,0.631384,-0.015151,False,0.25,0.133598,0.213835,0.012101,True,,,,1.048165,-0.021642,edge_catch_heavy=fewshot_learned_p0.04; edge_high_force=wpu_sparse; no_catch=source_learned_p0.12,policy,
0.03836,True,False,,,,,,,,,,,0.548942,0.614066,-0.03247,False,0.25,0.206349,0.214044,0.01231,True,,,,1.027344,-0.042462,edge_catch_heavy=fewshot_learned_p0.12; edge_high_force=source_learned_p0.02; no_catch=wpu_sparse,policy,
0.03836,True,False,,,,,,,,,,,0.548942,0.63103,-0.015506,False,0.25,0.148148,0.21481,0.013076,True,,,,1.048348,-0.021458,edge_catch_heavy=source_learned_p0.04; edge_high_force=wpu_sparse; no_catch=source_learned_p0.12,policy,
0.03836,True,False,,,,,,,,,,,0.548942,0.613707,-0.032828,False,0.25,0.218254,0.215536,0.013802,True,,,,1.027264,-0.042542,edge_catch_heavy=fewshot_learned_p0.12; edge_high_force=source_learned_p0.00; no_catch=wpu_sparse,policy,
0.03836,True,False,,,,,,,,,,,0.548942,0.614557,-0.031979,False,0.25,0.210318,0.216302,0.014568,True,,,,1.028416,-0.04139,edge_catch_heavy=fewshot_learned_p0.12; edge_high_force=source_learned_p0.01; no_catch=wpu_sparse,policy,
0.03836,True,False,,,,,,,,,,,0.548942,0.631491,-0.015044,False,0.25,0.119048,0.217187,0.015453,True,,,,1.04868,-0.021127,edge_catch_heavy=source_learned_p0.08; edge_high_force=wpu_sparse; no_catch=source_learned_p0.12,policy,
0.03836,True,False,,,,,,,,,,,0.548942,0.62845,-0.018085,False,0.25,0.111111,0.220489,0.018755,True,,,,1.043751,-0.026056,edge_catch_heavy=wpu_sparse; edge_high_force=wpu_sparse; no_catch=source_learned_p0.04,policy,
0.037037,True,False,,,,,,,,,,,0.547619,0.613509,-0.033026,False,0.25,0.242064,0.210268,0.008534,True,,,,1.026831,-0.042976,edge_catch_heavy=source_learned_p0.08; edge_high_force=source_learned_p0.02; no_catch=wpu_sparse,policy,
0.037037,True,False,,,,,,,,,,,0.547619,0.621646,-0.024889,False,0.25,0.247355,0.211009,0.009275,True,,,,1.037431,-0.032376,edge_catch_heavy=source_learned_p0.00; edge_high_force=source_learned_p0.12; no_catch=wpu_sparse,policy,
0.037037,True,False,,,,,,,,,,,0.547619,0.614,-0.032535,False,0.25,0.246032,0.212526,0.010792,True,,,,1.027903,-0.041904,edge_catch_heavy=source_learned_p0.08; edge_high_force=source_learned_p0.01; no_catch=wpu_sparse,policy,
0.035715,True,False,,,,,,,,,,,0.546297,0.633059,-0.013477,False,0.25,0.097884,0.214007,0.012273,True,,,,1.051232,-0.018575,edge_catch_heavy=source_learned_p0.12; edge_high_force=wpu_sparse; no_catch=source_learned_p0.12,policy,
0.035714,True,False,,,,,,,,,,,0.546296,0.625532,-0.021003,False,0.25,0.161376,0.216869,0.015135,True,,,,1.039679,-0.030128,edge_catch_heavy=wpu_sparse; edge_high_force=wpu_sparse; no_catch=source_learned_p0.01,policy,
0.034392,True,False,,,,,,,,,,,0.544974,0.615077,-0.031458,False,0.25,0.2209,0.207088,0.005354,True,,,,1.029383,-0.040424,edge_catch_heavy=source_learned_p0.12; edge_high_force=source_learned_p0.02; no_catch=wpu_sparse,policy,
0.034392,True,False,,,,,,,,,,,0.544974,0.614718,-0.031817,False,0.25,0.232804,0.20858,0.006846,True,,,,1.029303,-0.040504,edge_catch_heavy=source_learned_p0.12; edge_high_force=source_learned_p0.00; no_catch=wpu_sparse,policy,
0.034392,True,False,,,,,,,,,,,0.544974,0.615568,-0.030967,False,0.25,0.224868,0.209346,0.007612,True,,,,1.030455,-0.039352,edge_catch_heavy=source_learned_p0.12; edge_high_force=source_learned_p0.01; no_catch=wpu_sparse,policy,
0.034392,True,False,,,,,,,,,,,0.544974,0.624449,-0.022087,False,0.25,0.178571,0.213808,0.012074,True,,,,1.038131,-0.031675,edge_catch_heavy=wpu_sparse; edge_high_force=wpu_sparse; no_catch=source_learned_p0.00,policy,
0.034392,True,False,,,,,,,,,,,0.544974,0.630731,-0.015805,False,0.25,0.083333,0.215333,0.013599,True,,,,1.047056,-0.022751,edge_catch_heavy=wpu_sparse; edge_high_force=wpu_sparse; no_catch=source_learned_p0.08,policy,
0.034392,True,False,,,,,,,,,,,0.544974,0.627345,-0.019191,False,0.25,0.137566,0.216852,0.015118,True,,,,1.04225,-0.027557,edge_catch_heavy=wpu_sparse; edge_high_force=wpu_sparse; no_catch=source_learned_p0.02,policy,
0.034391,True,False,,,,,,,,,,,0.544973,0.616065,-0.03047,False,0.25,0.222222,0.209947,0.008213,True,,,,1.029599,-0.040208,edge_catch_heavy=wpu_sparse; edge_high_force=fewshot_learned_p0.04; no_catch=wpu_sparse,policy,
0.034391,True,False,,,,,,,,,,,0.544973,0.622587,-0.023949,False,0.25,0.227513,0.210115,0.008381,True,,,,1.038775,-0.031032,edge_catch_heavy=source_learned_p0.01; edge_high_force=source_learned_p0.12; no_catch=wpu_sparse,policy,
0.034391,True,False,,,,,,,,,,,0.544973,0.618209,-0.028326,False,0.25,0.181217,0.211602,0.009868,True,,,,1.032425,-0.037381,edge_catch_heavy=wpu_sparse; edge_high_force=fewshot_learned_p0.08; no_catch=wpu_sparse,policy,
0.034391,True,False,,,,,,,,,,,0.544973,0.615888,-0.030647,False,0.25,0.185185,0.212816,0.011082,True,,,,1.029732,-0.040075,edge_catch_heavy=fewshot_learned_p0.12; edge_high_force=source_learned_p0.04; no_catch=wpu_sparse,policy,
0.034391,True,False,,,,,,,,,,,0.544973,0.617748,-0.028787,False,0.25,0.240741,0.21549,0.013756,True,,,,1.032662,-0.037145,edge_catch_heavy=source_learned_p0.02; edge_high_force=source_learned_p0.08; no_catch=wpu_sparse,policy,
0.033069,True,False,,,,,,,,,,,0.543651,0.615225,-0.03131,False,0.25,0.23545,0.205688,0.003954,True,,,,1.028703,-0.041103,edge_catch_heavy=fewshot_learned_p0.04; edge_high_force=source_learned_p0.04; no_catch=wpu_sparse,policy,
0.033069,True,False,,,,,,,,,,,0.543651,0.61487,-0.031665,False,0.25,0.25,0.206663,0.004929,True,,,,1.028887,-0.04092,edge_catch_heavy=source_learned_p0.04; edge_high_force=source_learned_p0.04; no_catch=wpu_sparse,policy,
0.033069,True,False,,,,,,,,,,,0.543651,0.617748,-0.028788,False,0.25,0.246032,0.208536,0.006802,True,,,,1.031829,-0.037978,edge_catch_heavy=fewshot_learned_p0.02; edge_high_force=source_learned_p0.08; no_catch=wpu_sparse,policy,
0.033069,True,False,,,,,,,,,,,0.543651,0.615332,-0.031204,False,0.25,0.2209,0.20904,0.007306,True,,,,1.029218,-0.040588,edge_catch_heavy=source_learned_p0.08; edge_high_force=source_learned_p0.04; no_catch=wpu_sparse,policy,
0.033069,True,False,,,,,,,,,,,0.543651,0.619801,-0.026734,False,0.25,0.148148,0.211711,0.009977,True,,,,1.034539,-0.035268,edge_catch_heavy=wpu_sparse; edge_high_force=fewshot_learned_p0.12; no_catch=wpu_sparse,policy,
0.031746,True,False,,,,,,,,,,,0.542328,0.615214,-0.031321,False,0.25,0.238095,0.202538,0.000804,True,,,,1.028721,-0.041085,edge_catch_heavy=wpu_sparse; edge_high_force=fewshot_learned_p0.02; no_catch=wpu_sparse,policy,
0.031746,True,False,,,,,,,,,,,0.542328,0.622415,-0.024121,False,0.25,0.236773,0.208093,0.006359,True,,,,1.037688,-0.032118,edge_catch_heavy=fewshot_learned_p0.01; edge_high_force=source_learned_p0.12; no_catch=wpu_sparse,policy,
0.031746,True,False,,,,,,,,,,,0.542328,0.622594,-0.023941,False,0.25,0.21164,0.211461,0.009727,True,,,,1.038844,-0.030962,edge_catch_heavy=source_learned_p0.02; edge_high_force=source_learned_p0.12; no_catch=wpu_sparse,policy,
0.031746,True,False,,,,,,,,,,,0.542328,0.61892,-0.027615,False,0.25,0.161376,0.212651,0.010917,True,,,,1.033566,-0.036241,edge_catch_heavy=fewshot_learned_p0.12; edge_high_force=source_learned_p0.08; no_catch=wpu_sparse,policy,
0.030423,True,False,,,,,,,,,,,0.541005,0.622594,-0.023942,False,0.25,0.216931,0.204507,0.002773,True,,,,1.038011,-0.031796,edge_catch_heavy=fewshot_learned_p0.02; edge_high_force=source_learned_p0.12; no_catch=wpu_sparse,policy,
0.030423,True,False,,,,,,,,,,,0.541005,0.618257,-0.028278,False,0.25,0.21164,0.205523,0.003789,True,,,,1.032537,-0.03727,edge_catch_heavy=fewshot_learned_p0.04; edge_high_force=source_learned_p0.08; no_catch=wpu_sparse,policy,
0.030423,True,False,,,,,,,,,,,0.541005,0.616899,-0.029636,False,0.25,0.199736,0.205859,0.004125,True,,,,1.031771,-0.038036,edge_catch_heavy=source_learned_p0.12; edge_high_force=source_learned_p0.04; no_catch=wpu_sparse,policy,
0.030423,True,False,,,,,,,,,,,0.541005,0.617902,-0.028633,False,0.25,0.22619,0.206499,0.004765,True,,,,1.032721,-0.037086,edge_catch_heavy=source_learned_p0.04; edge_high_force=source_learned_p0.08; no_catch=wpu_sparse,policy,
0.030423,True,False,,,,,,,,,,,0.541005,0.618364,-0.028172,False,0.25,0.19709,0.208875,0.007141,True,,,,1.033052,-0.036755,edge_catch_heavy=source_learned_p0.08; edge_high_force=source_learned_p0.08; no_catch=wpu_sparse,policy,
0.0291,True,False,,,,,,,,,,,0.539682,0.623766,-0.022769,False,0.25,0.132275,0.208622,0.006888,True,,,,1.039748,-0.030059,edge_catch_heavy=fewshot_learned_p0.12; edge_high_force=source_learned_p0.12; no_catch=wpu_sparse,policy,
0.027778,True,False,,,,,,,,,,,0.53836,0.622748,-0.023787,False,0.25,0.19709,0.20247,0.000736,True,,,,1.038903,-0.030904,edge_catch_heavy=source_learned_p0.04; edge_high_force=source_learned_p0.12; no_catch=wpu_sparse,policy,
0.027778,True,False,,,,,,,,,,,0.53836,0.62321,-0.023326,False,0.25,0.16799,0.204846,0.003112,True,,,,1.039234,-0.030572,edge_catch_heavy=source_learned_p0.08; edge_high_force=source_learned_p0.12; no_catch=wpu_sparse,policy,
0.027778,True,False,,,,,,,,,,,0.53836,0.619931,-0.026604,False,0.25,0.175926,0.205695,0.003961,True,,,,1.035604,-0.034202,edge_catch_heavy=source_learned_p0.12; edge_high_force=source_learned_p0.08; no_catch=wpu_sparse,policy,
0.027778,True,False,,,,,,,,,,,0.53836,0.634744,-0.011792,False,0.25,0.058201,0.212571,0.010837,True,,,,1.052792,-0.017014,edge_catch_heavy=wpu_sparse; edge_high_force=wpu_sparse; no_catch=source_learned_p0.12,policy,
0.026455,True,False,,,,,,,,,,,0.537037,0.616762,-0.029773,False,0.25,0.181217,0.205652,0.003918,True,,,,1.030943,-0.038863,edge_catch_heavy=wpu_sparse; edge_high_force=source_learned_p0.02; no_catch=wpu_sparse,policy,
0.026455,True,False,,,,,,,,,,,0.537037,0.616403,-0.030132,False,0.25,0.193122,0.207144,0.00541,True,,,,1.030863,-0.038943,edge_catch_heavy=wpu_sparse; edge_high_force=source_learned_p0.00; no_catch=wpu_sparse,policy,
0.026455,True,False,,,,,,,,,,,0.537037,0.617253,-0.029282,False,0.25,0.185185,0.20791,0.006176,True,,,,1.032015,-0.037791,edge_catch_heavy=wpu_sparse; edge_high_force=source_learned_p0.01; no_catch=wpu_sparse,policy,
0.022487,True,False,,,,,,,,,,,0.533069,0.618584,-0.027951,False,0.25,0.160053,0.204423,0.002689,True,,,,1.033331,-0.036476,edge_catch_heavy=wpu_sparse; edge_high_force=source_learned_p0.04; no_catch=wpu_sparse,policy,
0.021164,True,False,,,,,,,,,,,0.531746,0.64176,-0.004776,False,0.25,0.046296,0.214296,0.012562,True,,,,1.063224,-0.006582,edge_catch_heavy=fewshot_learned_p0.08; edge_high_force=wpu_sparse; no_catch=wpu_sparse,policy,
0.019841,True,False,,,,,,,,,,,0.530423,0.621616,-0.024919,False,0.25,0.136243,0.204259,0.002525,True,,,,1.037165,-0.032642,edge_catch_heavy=wpu_sparse; edge_high_force=source_learned_p0.08; no_catch=wpu_sparse,policy,
0.019841,True,False,,,,,,,,,,,0.530423,0.641719,-0.004816,False,0.25,0.140212,0.212513,0.010779,True,,,,1.06389,-0.005916,edge_catch_heavy=source_learned_p0.00; edge_high_force=wpu_sparse; no_catch=wpu_sparse,policy,
0.017196,True,False,,,,,,,,,,,0.527778,0.641692,-0.004844,False,0.25,0.148148,0.207573,0.005839,True,,,,1.062896,-0.00691,edge_catch_heavy=fewshot_learned_p0.00; edge_high_force=wpu_sparse; no_catch=wpu_sparse,policy,
0.017196,True,False,,,,,,,,,,,0.527778,0.64266,-0.003876,False,0.25,0.12037,0.211619,0.009885,True,,,,1.065235,-0.004572,edge_catch_heavy=source_learned_p0.01; edge_high_force=wpu_sparse; no_catch=wpu_sparse,policy,
0.01455,True,False,,,,,,,,,,,0.525132,0.642488,-0.004048,False,0.25,0.12963,0.209597,0.007863,True,,,,1.064148,-0.005659,edge_catch_heavy=fewshot_learned_p0.01; edge_high_force=wpu_sparse; no_catch=wpu_sparse,policy,
0.01455,True,False,,,,,,,,,,,0.525132,0.642667,-0.003868,False,0.25,0.104497,0.212965,0.011231,True,,,,1.065304,-0.004503,edge_catch_heavy=source_learned_p0.02; edge_high_force=wpu_sparse; no_catch=wpu_sparse,policy,
0.013228,True,False,,,,,,,,,,,0.52381,0.642667,-0.003869,False,0.25,0.109788,0.206011,0.004277,True,,,,1.064471,-0.005336,edge_catch_heavy=fewshot_learned_p0.02; edge_high_force=wpu_sparse; no_catch=wpu_sparse,policy,
0.011905,True,False,,,,,,,,,,,0.522487,0.643839,-0.002696,False,0.25,0.025132,0.210126,0.008392,True,,,,1.066208,-0.003599,edge_catch_heavy=fewshot_learned_p0.12; edge_high_force=wpu_sparse; no_catch=wpu_sparse,policy,
0.010582,True,False,,,,,,,,,,,0.521164,0.643176,-0.003359,False,0.25,0.075397,0.202998,0.001264,True,,,,1.065179,-0.004628,edge_catch_heavy=fewshot_learned_p0.04; edge_high_force=wpu_sparse; no_catch=wpu_sparse,policy,
0.010582,True,False,,,,,,,,,,,0.521164,0.642821,-0.003714,False,0.25,0.089947,0.203974,0.00224,True,,,,1.065363,-0.004444,edge_catch_heavy=source_learned_p0.04; edge_high_force=wpu_sparse; no_catch=wpu_sparse,policy,
0.010582,True,False,,,,,,,,,,,0.521164,0.643283,-0.003253,False,0.25,0.060847,0.20635,0.004616,True,,,,1.065694,-0.004113,edge_catch_heavy=source_learned_p0.08; edge_high_force=wpu_sparse; no_catch=wpu_sparse,policy,
0.007937,True,False,,,,,,,,,,,0.518519,0.64485,-0.001685,False,0.25,0.039683,0.20317,0.001436,True,,,,1.068246,-0.00156,edge_catch_heavy=source_learned_p0.12; edge_high_force=wpu_sparse; no_catch=wpu_sparse,policy,
0.103174,True,False,,,,,,,,,,,0.613756,0.584675,-0.06186,False,0.25,0.488095,0.248206,0.046472,False,,,,0.985011,-0.084795,edge_catch_heavy=fewshot_learned_p0.08; edge_high_force=fewshot_learned_p0.04; no_catch=fewshot_learned_p0.04,policy,
0.103174,True,False,,,,,,,,,,,0.613756,0.586819,-0.059716,False,0.25,0.44709,0.249861,0.048127,False,,,,0.987838,-0.081969,edge_catch_heavy=fewshot_learned_p0.08; edge_high_force=fewshot_learned_p0.08; no_catch=fewshot_learned_p0.04,policy,
